traj_id,t,x,A,B
2,0.2004008016032064,-0.8798542961140785,12.0,-5.0
2,0.22044088176352705,-2.2721917753631766,12.0,-5.0
2,0.24048096192384769,-3.594375523680965,12.0,-5.0
2,0.2605210420841683,-4.827476402970035,12.0,-5.0
2,0.280561122244489,-5.95442892402016,12.0,-5.0
2,0.3006012024048096,-6.960251737369111,12.0,-5.0
2,0.32064128256513025,-7.832230053081523,12.0,-5.0
2,0.3406813627254509,-8.560058083892736,12.0,-5.0
2,0.3607214428857715,-9.135940278630908,12.0,-5.0
2,0.3807615230460922,-9.554650787854252,12.0,-5.0
2,0.4008016032064128,-9.813551270602886,12.0,-5.0
2,0.42084168336673344,-9.912567799838085,12.0,-5.0
2,0.4408817635270541,-9.854128244838074,12.0,-5.0
2,0.4609218436873747,-9.643062092529089,12.0,-5.0
2,0.48096192384769537,-9.286465208246417,12.0,-5.0
2,0.501002004008016,-8.793532522445885,12.0,-5.0
2,0.5210420841683366,-8.17536205712794,12.0,-5.0
2,0.5410821643286573,-7.444734068975145,12.0,-5.0
2,0.561122244488978,-6.6158693813520175,12.0,-5.0
2,0.5811623246492986,-5.704171201451788,12.0,-5.0
2,0.6012024048096192,-4.725954870259382,12.0,-5.0
2,0.6212424849699398,-3.6981700710757126,12.0,-5.0
2,0.6412825651302605,-2.6381200277177954,12.0,-5.0
2,0.6613226452905812,-1.5631821578959408,12.0,-5.0
2,0.6813627254509018,-0.4905345134652047,12.0,-5.0
2,0.7014028056112224,0.5631078589594049,12.0,-5.0
2,0.721442885771543,1.5817427614442705,12.0,-5.0
2,0.7414829659318637,2.5503133287503292,12.0,-5.0
2,0.7615230460921844,3.4549199494857286,12.0,-5.0
2,0.781563126252505,4.283008822153224,12.0,-5.0
2,0.8016032064128256,5.023534778874199,12.0,-5.0
2,0.8216432865731462,5.667096470793321,12.0,-5.0
2,0.8416833667334669,6.206042488722343,12.0,-5.0
2,0.8617234468937875,6.634547482514027,12.0,-5.0
2,0.8817635270541082,6.948657835049151,12.0,-5.0
2,0.9018036072144289,7.146306933810471,12.0,-5.0
2,0.9218436873747494,7.227300557323396,12.0,-5.0
2,0.9418837675350701,7.193273348165248,12.0,-5.0
2,0.9619238476953907,7.047617772172762,12.0,-5.0
2,0.9819639278557114,6.795387358878439,12.0,-5.0
2,1.002004008016032,6.443176375707149,12.0,-5.0
2,1.0220440881763526,5.998978403417241,12.0,-5.0
2,1.0420841683366733,5.472026548809289,12.0,-5.0
2,1.062124248496994,4.872618249805357,12.0,-5.0
2,1.0821643286573146,4.2119277954272185,12.0,-5.0
2,1.1022044088176353,3.501809797639602,12.0,-5.0
2,1.122244488977956,2.754596913002857,12.0,-5.0
2,1.1422845691382766,1.982895119974486,12.0,-5.0
2,1.1623246492985972,1.199379813707131,12.0,-5.0
2,1.1823647294589177,0.416595886290547,12.0,-5.0
2,1.2024048096192383,-0.35323518071436705,12.0,-5.0
2,1.222444889779559,-1.0983983695196513,12.0,-5.0
2,1.2424849699398797,-1.8078557079591864,12.0,-5.0
2,1.2625250501002003,-2.4714020228582285,12.0,-5.0
2,1.282565130260521,-3.079803798316276,12.0,-5.0
2,1.3026052104208417,-3.624919387862556,12.0,-5.0
2,1.3226452905811623,-4.099799164541732,12.0,-5.0
2,1.342685370741483,-4.498764541892171,12.0,-5.0
2,1.3627254509018036,-4.81746515569106,12.0,-5.0
2,1.3827655310621243,-5.052913855480814,12.0,-5.0
2,1.4028056112224447,-5.2034995105873,12.0,-5.0
2,1.4228456913827654,-5.268977982118011,12.0,-5.0
2,1.442885771543086,-5.250441945085357,12.0,-5.0
2,1.4629258517034067,-5.150270558487758,12.0,-5.0
2,1.4829659318637274,-4.9720602714653,12.0,-5.0
2,1.503006012024048,-4.720538316570701,12.0,-5.0
2,1.5230460921843687,-4.401460673329788,12.0,-5.0
2,1.5430861723446894,-4.02149648374408,12.0,-5.0
2,1.56312625250501,-3.5881010639457775,12.0,-5.0
2,1.5831663326653307,-3.1093797812029464,12.0,-5.0
2,1.6032064128256511,-2.593945151871232,12.0,-5.0
2,1.6232464929859718,-2.050769563305348,12.0,-5.0
2,1.6432865731462925,-1.4890360314083104,12.0,-5.0
2,1.6633266533066131,-0.9179893762359029,12.0,-5.0
2,1.6833667334669338,-0.34679013228961564,12.0,-5.0
2,1.7034068136272544,0.2156265902400057,12.0,-5.0
2,1.723446893787575,0.7606852095465019,12.0,-5.0
2,1.7434869739478958,1.2802948196788126,12.0,-5.0
2,1.7635270541082164,1.7669636473336716,12.0,-5.0
2,1.783567134268537,2.2139012941768965,12.0,-5.0
2,1.8036072144288577,2.615107469782037,12.0,-5.0
2,1.8236472945891782,2.9654461637116776,12.0,-5.0
2,1.8436873747494988,3.2607044590899315,12.0,-5.0
2,1.8637274549098195,3.4976354499979614,12.0,-5.0
2,1.8837675350701402,3.6739849869496215,12.0,-5.0
2,1.9038076152304608,3.7885022344266304,12.0,-5.0
2,1.9238476953907815,3.84093427796733,12.0,-5.0
2,1.9438877755511021,3.832005261799164,12.0,-5.0
2,1.9639278557114228,3.7633807679250584,12.0,-5.0
2,1.9839679358717435,3.6376183606603623,12.0,-5.0
2,2.004008016032064,3.4581054139564076,12.0,-5.0
2,2.024048096192385,3.2289855099075275,12.0,-5.0
2,2.0440881763527052,2.9550748434995064,12.0,-5.0
2,2.064128256513026,2.6417701892325796,12.0,-5.0
2,2.0841683366733466,2.2949500785049373,12.0,-5.0
2,2.1042084168336674,1.9208709017939336,12.0,-5.0
2,2.124248496993988,1.5260596864029639,12.0,-5.0
2,2.1442885771543083,1.1172053089834897,12.0,-5.0
2,2.164328657314629,0.7010498827668059,12.0,-5.0
2,2.1843687374749496,0.2842820134383375,12.0,-5.0
2,2.2044088176352705,-0.1265664537568373,12.0,-5.0
2,2.224448897795591,-0.5252186680290781,12.0,-5.0
2,2.244488977955912,-0.905744576998232,12.0,-5.0
2,2.2645290581162323,-1.2626450250396826,12.0,-5.0
2,2.284569138276553,-1.590927022682593,12.0,-5.0
2,2.3046092184368736,-1.8861692297059143,12.0,-5.0
2,2.3246492985971945,-2.1445768714060276,12.0,-5.0
2,2.344689378757515,-2.3630254921435156,12.0,-5.0
2,2.3647294589178354,-2.5390931396373366,12.0,-5.0
2,2.3847695390781563,-2.671080764481963,12.0,-5.0
2,2.4048096192384767,-2.758020808990691,12.0,-5.0
2,2.4248496993987976,-2.79967414478492,12.0,-5.0
2,2.444889779559118,-2.7965156967645135,12.0,-5.0
2,2.464929859719439,-2.749709259598513,12.0,-5.0
2,2.4849699398797593,-2.661072169274982,12.0,-5.0
2,2.50501002004008,-2.5330306343994407,12.0,-5.0
2,2.5250501002004007,-2.368566657964691,12.0,-5.0
2,2.5450901803607215,-2.1711575886609937,12.0,-5.0
2,2.565130260521042,-1.9447094302004793,12.0,-5.0
2,2.5851703406813624,-1.6934851066660959,12.0,-5.0
2,2.6052104208416833,-1.4220289309705907,12.0,-5.0
2,2.6252505010020037,-1.135088551866104,12.0,-5.0
2,2.6452905811623246,-0.8375356626519319,12.0,-5.0
2,2.665330661322645,-0.5342867421802783,12.0,-5.0
2,2.685370741482966,-0.23022506665642192,12.0,-5.0
2,2.7054108216432864,0.06987481994002707,12.0,-5.0
2,2.7254509018036073,0.36141905696920523,12.0,-5.0
2,2.7454909819639277,0.6400618037386704,12.0,-5.0
2,2.7655310621242486,0.9017670234809878,12.0,-5.0
2,2.785571142284569,1.1428638867285459,12.0,-5.0
2,2.8056112224448895,1.3600950864713028,12.0,-5.0
2,2.8256513026052104,1.550657485912215,12.0,-5.0
2,2.845691382765531,1.7122346539270372,12.0,-5.0
2,2.8657314629258517,1.843020981243375,12.0,-5.0
2,2.885771543086172,1.9417372096327703,12.0,-5.0
2,2.905811623246493,2.0076373448470597,12.0,-5.0
2,2.9258517034068134,2.0405070594824437,12.0,-5.0
2,2.9458917835671343,2.04065382237835,12.0,-5.0
2,2.9659318637274548,2.008889114638521,12.0,-5.0
2,2.9859719438877756,1.9465032071410713,12.0,-5.0
2,3.006012024048096,1.8552330789041473,12.0,-5.0
2,3.0260521042084165,1.7372241485157571,12.0,-5.0
2,3.0460921843687374,1.5949865708589415,12.0,-5.0
2,3.066132264529058,1.4313469176338436,12.0,-5.0
2,3.0861723446893787,1.2493961120025519,12.0,-5.0
2,3.106212424849699,1.0524345246096047,12.0,-5.0
2,3.12625250501002,0.8439151600537194,12.0,-5.0
2,3.1462925851703405,0.627385869639481,12.0,-5.0
2,3.1663326653306614,0.4064315181899037,12.0,-5.0
2,3.186372745490982,0.1846170103465588,12.0,-5.0
2,3.2064128256513023,-0.03456795417195372,12.0,-5.0
2,3.226452905811623,-0.24776157553889713,12.0,-5.0
2,3.2464929859719436,-0.4517793384825613,12.0,-5.0
2,3.2665330661322645,-0.6436593967841204,12.0,-5.0
2,3.286573146292585,-0.8207033474533879,12.0,-5.0
2,3.306613226452906,-0.9805118716869112,12.0,-5.0
2,3.3266533066132262,-1.1210148129797384,12.0,-5.0
2,3.346693386773547,-1.2404953604278441,12.0,-5.0
2,3.3667334669338675,-1.337608105685109,12.0,-5.0
2,3.3867735470941884,-1.4113908435889375,12.0,-5.0
2,3.406813627254509,-1.4612700875255549,12.0,-5.0
2,3.4268537074148293,-1.4870603696023246,12.0,-5.0
2,3.44689378757515,-1.4889574911331185,12.0,-5.0
2,3.4669338677354706,-1.467525979420292,12.0,-5.0
2,3.4869739478957915,-1.4236810910416167,12.0,-5.0
2,3.507014028056112,-1.358665778661272,12.0,-5.0
2,3.527054108216433,-1.2740231067639993,12.0,-5.0
2,3.5470941883767533,-1.171564660801333,12.0,-5.0
2,3.567134268537074,-1.0533355433453773,12.0,-5.0
2,3.5871743486973946,-0.9215765894495488,12.0,-5.0
2,3.6072144288577155,-0.7786844611743555,12.0,-5.0
2,3.627254509018036,-0.6271702979857045,12.0,-5.0
2,3.6472945891783564,-0.4696176054846873,12.0,-5.0
2,3.6673346693386772,-0.3086400598657435,12.0,-5.0
2,3.6873747494989977,-0.14683988997156322,12.0,-5.0
2,3.7074148296593186,0.013232526677909662,12.0,-5.0
2,3.727454909819639,0.16911725231257851,12.0,-5.0
2,3.74749498997996,0.31848100357406833,12.0,-5.0
2,3.7675350701402803,0.4591504851892749,12.0,-5.0
2,3.787575150300601,0.5891423930942294,12.0,-5.0
2,3.8076152304609217,0.7066897007032215,12.0,-5.0
2,3.8276553106212425,0.8102639097423829,12.0,-5.0
2,3.847695390781563,0.8985930180877437,12.0,-5.0
2,3.8677354709418834,0.9706750301736643,12.0,-5.0
2,3.8877755511022043,1.0257869095721313,12.0,-5.0
2,3.9078156312625247,1.0634889471067792,12.0,-5.0
2,3.9278557114228456,1.0836245902109984,12.0,-5.0
2,3.947895791583166,1.0863158490710323,12.0,-5.0
2,3.967935871743487,1.0719544613834087,12.0,-5.0
2,3.9879759519038074,1.0411890593528124,12.0,-5.0
2,4.008016032064128,0.9949086390071153,12.0,-5.0
2,4.028056112224449,0.93422268226105,12.0,-5.0
2,4.04809619238477,0.8604383257831233,12.0,-5.0
2,4.06813627254509,0.7750350070971818,12.0,-5.0
2,4.0881763527054105,0.679637047091888,12.0,-5.0
2,4.108216432865731,0.575984648958963,12.0,-5.0
2,4.128256513026052,0.4659038064042291,12.0,-5.0
2,4.148296593186372,0.3512756187739718,12.0,-5.0
2,4.168336673346693,0.2340055076368759,12.0,-5.0
2,4.188376753507014,0.11599281860414523,12.0,-5.0
2,4.208416833667335,-0.0008987258843369167,12.0,-5.0
2,4.228456913827655,-0.1148692819676157,12.0,-5.0
2,4.248496993987976,-0.22420943828678927,12.0,-5.0
2,4.268537074148297,-0.32732469553812493,12.0,-5.0
2,4.288577154308617,-0.42275754047874387,12.0,-5.0
2,4.3086172344689375,-0.5092068290568169,12.0,-5.0
2,4.328657314629258,-0.5855442425085023,12.0,-5.0
2,4.348697394789579,-0.6508276319043452,12.0,-5.0
2,4.368737474949899,-0.7043111198687475,12.0,-5.0
2,4.38877755511022,-0.7454518821660919,12.0,-5.0
2,4.408817635270541,-0.7739135856832896,12.0,-5.0
2,4.428857715430862,-0.7895665122032091,12.0,-5.0
2,4.448897795591182,-0.7924844484535195,12.0,-5.0
2,4.468937875751503,-0.7829384714768219,12.0,-5.0
2,4.488977955911824,-0.7613878037036699,12.0,-5.0
2,4.509018036072144,-0.7284679535918341,12.0,-5.0
2,4.529058116232465,-0.684976394770006,12.0,-5.0
2,4.5490981963927855,-0.6318560688220607,12.0,-5.0
2,4.569138276553106,-0.5701770237867506,12.0,-5.0
2,4.589178356713426,-0.5011165218369227,12.0,-5.0
2,4.609218436873747,-0.4259379652455585,12.0,-5.0
2,4.629258517034068,-0.3459689995415412,12.0,-5.0
2,4.649298597194389,-0.26257915669799203,12.0,-5.0
2,4.669338677354709,-0.17715739936488023,12.0,-5.0
2,4.68937875751503,-0.09108991972682184,12.0,-5.0
2,4.709418837675351,-0.005738533792763616,12.0,-5.0
2,4.729458917835671,0.07758000586160058,12.0,-5.0
2,4.749498997995992,0.15761347827171643,12.0,-5.0
2,4.7695390781563125,0.23319216909335325,12.0,-5.0
2,4.789579158316633,0.3032451085175286,12.0,-5.0
2,4.809619238476953,0.36681436139310536,12.0,-5.0
2,4.829659318637274,0.42306719455457775,12.0,-5.0
2,4.849699398797595,0.47130598389679773,12.0,-5.0
2,4.869739478957916,0.5109757624983563,12.0,-5.0
2,4.889779559118236,0.5416693504345179,12.0,-5.0
2,4.909819639278557,0.5631300462096935,12.0,-5.0
2,4.929859719438878,0.5752518983652384,12.0,-5.0
2,4.949899799599198,0.5780776131935244,12.0,-5.0
2,4.969939879759519,0.571794190060259,12.0,-5.0
2,4.98997995991984,0.5567264090928462,12.0,-5.0
2,5.01002004008016,0.5333283264705607,12.0,-5.0
2,5.03006012024048,0.502172959845108,12.0,-5.0
2,5.050100200400801,0.4639403701801546,12.0,-5.0
2,5.070140280561122,0.4194043662420335,12.0,-5.0
2,5.090180360721443,0.3694180738840252,12.0,-5.0
2,5.110220440881763,0.31489862399507823,12.0,-5.0
2,5.130260521042084,0.25681122045101756,12.0,-5.0
2,5.150300601202405,0.19615285260148876,12.0,-5.0
2,5.170340681362725,0.13393591580537892,12.0,-5.0
2,5.190380761523046,0.07117199841196653,12.0,-5.0
2,5.210420841683367,0.008856084556598965,12.0,-5.0
2,5.2304609218436875,-0.05204859056361976,12.0,-5.0
2,5.2505010020040075,-0.11062481235629848,12.0,-5.0
2,5.270541082164328,-0.16601458400131927,12.0,-5.0
2,5.290581162324649,-0.21743106948886995,12.0,-5.0
2,5.31062124248497,-0.2641691269742196,12.0,-5.0
2,5.33066132264529,-0.3056143028058307,12.0,-5.0
2,5.350701402805611,-0.34125018387646455,12.0,-5.0
2,5.370741482965932,-0.3706640341616336,12.0,-5.0
2,5.390781563126252,-0.39355066998205374,12.0,-5.0
2,5.410821643286573,-0.4097145571967311,12.0,-5.0
2,5.430861723446894,-0.41907014175301116,12.0,-5.0
2,5.4509018036072145,-0.4216404523591421,12.0,-5.0
2,5.4709418837675345,-0.417554040098056,12.0,-5.0
2,5.490981963927855,-0.4070403441928379,12.0,-5.0
2,5.511022044088176,-0.39042359552464284,12.0,-5.0
2,5.531062124248497,-0.3681153895922473,12.0,-5.0
2,5.551102204408817,-0.3406060781322217,12.0,-5.0
2,5.571142284569138,-0.3084551433793309,12.0,-5.0
2,5.591182364729459,-0.2722807307763647,12.0,-5.0
2,5.611222444889779,-0.23274852472896632,12.0,-5.0
2,5.6312625250501,-0.19056015768260678,12.0,-5.0
2,5.651302605210421,-0.1464413453639591,12.0,-5.0
2,5.671342685370742,-0.10112994051481798,12.0,-5.0
2,5.691382765531062,-0.055364093938357,12.0,-5.0
2,5.7114228456913825,-0.009870705303730768,12.0,-5.0
2,5.731462925851703,0.0346456629126938,12.0,-5.0
2,5.751503006012024,0.07751324652465538,12.0,-5.0
2,5.771543086172344,0.11810276774325067,12.0,-5.0
2,5.791583166332665,0.1558362180333814,12.0,-5.0
2,5.811623246492986,0.19019462090231049,12.0,-5.0
2,5.831663326653306,0.22072467860852876,12.0,-5.0
2,5.851703406813627,0.2470442266178603,12.0,-5.0
2,5.871743486973948,0.2688464401702198,12.0,-5.0
2,5.891783567134269,0.28590275821619643,12.0,-5.0
2,5.911823647294589,0.29806451090180613,12.0,-5.0
2,5.9318637274549095,0.3052632573949989,12.0,-5.0
2,5.95190380761523,0.30750986084367093,12.0,-5.0
2,5.971943887775551,0.3048923463350843,12.0,-5.0
2,5.991983967935871,0.2975726056149091,12.0,-5.0
2,6.012024048096192,0.2857820287707032,12.0,-5.0
2,6.032064128256513,0.26981615786812213,12.0,-5.0
2,6.052104208416833,0.2500284704587334,12.0,-5.0
2,6.072144288577154,0.22682341179991336,12.0,-5.0
2,6.092184368737475,0.20064880341910277,12.0,-5.0
2,6.112224448897796,0.1719877622321748,12.0,-5.0
2,6.132264529058116,0.14135026874105966,12.0,-5.0
2,6.152304609218437,0.10926452487786868,12.0,-5.0
2,6.1723446893787575,0.07626824185616476,12.0,-5.0
2,6.192384769539078,0.04289999599380371,12.0,-5.0
2,6.212424849699398,0.009690785978035755,12.0,-5.0
2,6.232464929859719,-0.022844081425499038,12.0,-5.0
2,6.25250501002004,-0.054212658512127046,12.0,-5.0
2,6.27254509018036,-0.08395346786197362,12.0,-5.0
2,6.292585170340681,-0.11164196028145518,12.0,-5.0
2,6.312625250501002,-0.13689623473183524,12.0,-5.0
2,6.332665330661323,-0.15938194916099643,12.0,-5.0
2,6.352705410821643,-0.1788163655734189,12.0,-5.0
2,6.372745490981964,-0.1949714876196867,12.0,-5.0
2,6.3927855711422845,-0.20767626421373483,12.0,-5.0
2,6.4128256513026045,-0.2168178479485654,12.0,-5.0
2,6.432865731462925,-0.22234191213962673,12.0,-5.0
2,6.452905811623246,-0.2242520449492076,12.0,-5.0
2,6.472945891783567,-0.22260825301713089,12.0,-5.0
2,6.492985971943887,-0.21752462014046525,12.0,-5.0
2,6.513026052104208,-0.2091661786241233,12.0,-5.0
2,6.533066132264529,-0.19774506180196816,12.0,-5.0
2,6.55310621242485,-0.18351601576422766,12.0,-5.0
2,6.57314629258517,-0.16677135640587462,12.0,-5.0
2,6.593186372745491,-0.1478354644420747,12.0,-5.0
2,6.613226452905812,-0.12705891595721305,12.0,-5.0
2,6.633266533066132,-0.10481234932646874,12.0,-5.0
2,6.6533066132264524,-0.08148017096328689,12.0,-5.0
2,6.673346693386773,-0.057454202318368966,12.0,-5.0
2,6.693386773547094,-0.033127368927158354,12.0,-5.0
2,6.713426853707414,-0.00888752913871292,12.0,-5.0
2,6.733466933867735,0.014888464453293762,12.0,-5.0
2,6.753507014028056,0.03784038380846744,12.0,-5.0
2,6.773547094188377,0.05962984456283934,12.0,-5.0
2,6.793587174348697,0.0799450538100033,12.0,-5.0
2,6.813627254509018,0.09850502402522811,12.0,-5.0
2,6.833667334669339,0.11506320051959326,12.0,-5.0
2,6.853707414829659,0.12941046028973618,12.0,-5.0
2,6.8737474949899795,0.14137745100550195,12.0,-5.0
2,6.8937875751503,0.15083624997278394,12.0,-5.0
2,6.913827655310621,0.15770133404319772,12.0,-5.0
2,6.933867735470941,0.1619298624408314,12.0,-5.0
2,6.953907815631262,0.16352128517059886,12.0,-5.0
2,6.973947895791583,0.16251629990303382,12.0,-5.0
2,6.993987975951904,0.15899518984827524,12.0,-5.0
2,7.014028056112224,0.1530755840023389,12.0,-5.0
2,7.034068136272545,0.1449096891514644,12.0,-5.0
2,7.054108216432866,0.1346810500518039,12.0,-5.0
2,7.074148296593186,0.12260090017616979,12.0,-5.0
2,7.0941883767535066,0.10890417026990575,12.0,-5.0
2,7.114228456913827,0.09384522563623213,12.0,-5.0
2,7.134268537074148,0.0776934055493342,12.0,-5.0
2,7.154308617234468,0.06072843946209667,12.0,-5.0
2,7.174348697394789,0.04323581474495924,12.0,-5.0
2,7.19438877755511,0.025502169591656427,12.0,-5.0
2,7.214428857715431,0.007810782502838125,12.0,-5.0
2,7.234468937875751,-0.00956277352739352,12.0,-5.0
2,7.254509018036072,-0.02635474826650732,12.0,-5.0
2,7.274549098196393,-0.042317044246340065,12.0,-5.0
2,7.294589178356713,-0.05722070677102957,12.0,-5.0
2,7.314629258517034,-0.07085902781527612,12.0,-5.0
2,7.3346693386773545,-0.0830502248821463,12.0,-5.0
2,7.354709418837675,-0.093639663503801,12.0,-5.0
2,7.374749498997995,-0.10250159998292638,12.0,-5.0
2,7.394789579158316,-0.10954042905620767,12.0,-5.0
2,7.414829659318637,-0.11469142928319873,12.0,-5.0
2,7.434869739478958,-0.11792100699653488,12.0,-5.0
2,7.454909819639278,-0.11922644746916482,12.0,-5.0
2,7.474949899799599,-0.11863518944422125,12.0,-5.0
2,7.49498997995992,-0.11620364622437246,12.0,-5.0
2,7.51503006012024,-0.11201560303064792,12.0,-5.0
2,7.535070140280561,-0.10618022622736732,12.0,-5.0
2,7.5551102204408815,-0.09882972519345949,12.0,-5.0
2,7.575150300601202,-0.0901167120375443,12.0,-5.0
2,7.595190380761522,-0.08021130795470256,12.0,-5.0
2,7.615230460921843,-0.06929804777083699,12.0,-5.0
2,7.635270541082164,-0.05757263609422318,12.0,-5.0
2,7.655310621242485,-0.04523860948562927,12.0,-5.0
2,7.675350701402805,-0.03250395917478147,12.0,-5.0
2,7.695390781563126,-0.019577768111780646,12.0,-5.0
2,7.715430861723447,-0.0066669145803237425,12.0,-5.0
2,7.735470941883767,0.00602710774003172,12.0,-5.0
2,7.755511022044088,0.018311206436732508,12.0,-5.0
2,7.775551102204409,0.030003500643870515,12.0,-5.0
2,7.7955911823647295,0.04093588612933749,12.0,-5.0
2,7.8156312625250495,0.050956321179189704,12.0,-5.0
2,7.83567134268537,0.059930804480364044,12.0,-5.0
2,7.855711422845691,0.06774502173499704,12.0,-5.0
2,7.875751503006012,0.07430564349797245,12.0,-5.0
2,7.895791583166332,0.07954126261820361,12.0,-5.0
2,7.915831663326653,0.08340296558833289,12.0,-5.0
2,7.935871743486974,0.08586453797337365,12.0,-5.0
2,7.955911823647294,0.0869223098061719,12.0,-5.0
2,7.975951903807615,0.08659465232063292,12.0,-5.0
2,7.995991983967936,0.08492114256259425,12.0,-5.0
2,8.016032064128256,0.08196141719999224,12.0,-5.0
2,8.036072144288577,0.07779374118342945,12.0,-5.0
2,8.056112224448897,0.07251332072896784,12.0,-5.0
2,8.076152304609218,0.06623039335983767,12.0,-5.0
2,8.09619238476954,0.059068130415569305,12.0,-5.0
2,8.11623246492986,0.05116038948875442,12.0,-5.0
2,8.13627254509018,0.04264935566461283,12.0,-5.0
2,8.1563126252505,0.03368311121044285,12.0,-5.0
2,8.176352705410821,0.02441317349484888,12.0,-5.0
2,8.196392785571142,0.01499204042409492,12.0,-5.0
2,8.216432865731463,0.005570781588404531,12.0,-5.0
2,8.236472945891784,-0.0037032883535206024,12.0,-5.0
2,8.256513026052104,-0.012688819717780336,12.0,-5.0
2,8.276553106212425,-0.021252489608932765,12.0,-5.0
2,8.296593186372744,-0.029270886951631863,12.0,-5.0
2,8.316633266533065,-0.03663219566207476,12.0,-5.0
2,8.336673346693386,-0.04323765466104139,12.0,-5.0
2,8.356713426853707,-0.04900277744931805,12.0,-5.0
2,8.376753507014028,-0.05385831815547592,12.0,-5.0
2,8.396793587174349,-0.057750975255705064,12.0,-5.0
2,8.41683366733467,-0.060643828486028964,12.0,-5.0
2,8.436873747494989,-0.06251650875045475,12.0,-5.0
2,8.45691382765531,-0.06336510500839317,12.0,-5.0
2,8.47695390781563,-0.06320181613823829,12.0,-5.0
2,8.496993987975952,-0.062054359562695116,12.0,-5.0
2,8.517034068136272,-0.05996515193164285,12.0,-5.0
2,8.537074148296593,-0.05699028034206529,12.0,-5.0
2,8.557114228456914,-0.05319828539019299,12.0,-5.0
2,8.577154308617233,-0.04866877976363009,12.0,-5.0
2,8.597194388777554,-0.043490928063162335,12.0,-5.0
2,8.617234468937875,-0.03776181507490957,12.0,-5.0
2,8.637274549098196,-0.03158473078072557,12.0,-5.0
2,8.657314629258517,-0.025067400993168877,12.0,-5.0
2,8.677354709418838,-0.018320192633218702,12.0,-5.0
2,8.697394789579159,-0.011454322343747275,12.0,-5.0
2,8.71743486973948,-0.004580096366055665,12.0,-5.0
2,8.737474949899799,0.0021947915765718434,12.0,-5.0
2,8.75751503006012,0.00876687921643175,12.0,-5.0
2,8.77755511022044,0.015038448254786464,12.0,-5.0
2,8.797595190380761,0.020918909447936136,12.0,-5.0
2,8.817635270541082,0.02632604177759908,12.0,-5.0
2,8.837675350701403,0.031187069958570696,12.0,-5.0
2,8.857715430861724,0.03543956745599735,12.0,-5.0
2,8.877755511022043,0.03903217523196526,12.0,-5.0
2,8.897795591182364,0.04192512956558902,12.0,-5.0
2,8.917835671342685,0.044090595441646376,12.0,-5.0
2,8.937875751503006,0.04551280513012547,12.0,-5.0
2,8.957915831663327,0.04618800463447887,12.0,-5.0
2,8.977955911823647,0.0461242136239731,12.0,-5.0
2,8.997995991983968,0.0453408072422506,12.0,-5.0
2,9.018036072144287,0.04386793076067637,12.0,-5.0
2,9.038076152304608,0.041745760385921225,12.0,-5.0
2,9.05811623246493,0.03902362560578971,12.0,-5.0
2,9.07815631262525,0.03575901023971742,12.0,-5.0
2,9.098196392785571,0.03201645083004383,12.0,-5.0
2,9.118236472945892,0.027866352151894654,12.0,-5.0
2,9.138276553106213,0.023383740423603215,12.0,-5.0
2,9.158316633266534,0.018646975261872478,12.0,-5.0
2,9.178356713426853,0.013736441547609743,12.0,-5.0
2,9.198396793587174,0.008733242156112639,12.0,-5.0
2,9.218436873747494,0.0037179119706905964,12.0,-5.0
2,9.238476953907815,-0.0012308272417964347,12.0,-5.0
2,9.258517034068136,-0.006037252640794544,12.0,-5.0
2,9.278557114228457,-0.010629749740966846,12.0,-5.0
2,9.298597194388778,-0.014941830012539311,12.0,-5.0
2,9.318637274549097,-0.018913043025452426,12.0,-5.0
2,9.338677354709418,-0.022489771497520537,12.0,-5.0
2,9.358717434869739,-0.025625899727177867,12.0,-5.0
2,9.37875751503006,-0.028283348107909282,12.0,-5.0
2,9.39879759519038,-0.03043246869701908,12.0,-5.0
2,9.418837675350701,-0.03205229910898869,12.0,-5.0
2,9.438877755511022,-0.0331306742868046,12.0,-5.0
2,9.458917835671341,-0.033664197937974136,12.0,-5.0
2,9.478957915831662,-0.03365807757181075,12.0,-5.0
2,9.498997995991983,-0.033125829109410095,12.0,-5.0
2,9.519038076152304,-0.03208885892861117,12.0,-5.0
2,9.539078156312625,-0.030575932927147487,12.0,-5.0
2,9.559118236472946,-0.028622543715463095,12.0,-5.0
2,9.579158316633267,-0.026270188367194615,12.0,-5.0
2,9.599198396793588,-0.023565570244779364,12.0,-5.0
2,9.619238476953907,-0.020559739268654946,12.0,-5.0
2,9.639278557114228,-0.01730718560369416,12.0,-5.0
2,9.659318637274549,-0.013864902092514715,12.0,-5.0
2,9.67935871743487,-0.010291430872749962,12.0,-5.0
2,9.69939879759519,-0.006645909478774696,12.0,-5.0
2,9.719438877755511,-0.002987131355929685,12.0,-5.0
2,9.739478957915832,0.000627364881299708,12.0,-5.0
2,9.759519038076151,0.004142163921545437,12.0,-5.0
2,9.779559118236472,0.007504787430949268,12.0,-5.0
2,9.799599198396793,0.0106664415697538,12.0,-5.0
2,9.819639278557114,0.013582688308128412,12.0,-5.0
2,9.839679358717435,0.016214031939488747,12.0,-5.0
2,9.859719438877756,0.018526413729470004,12.0,-5.0
2,9.879759519038076,0.020491609250724713,12.0,-5.0
2,9.899799599198396,0.02208752461086332,12.0,-5.0
2,9.919839679358716,0.02329838945608535,12.0,-5.0
2,9.939879759519037,0.02411484629972939,12.0,-5.0
